model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
deit3_medium_patch16_224.fb_in22k_ft_in1k,224,56.6867,43.3133,69.76,30.24,38.85,1.0,bicubic
efficientvit_l2.r288_in1k,288,56.5433,43.4567,70.11,29.89,63.71,1.0,bicubic
deit3_large_patch16_224.fb_in1k,224,56.4833,43.5167,70.4633,29.5367,304.37,0.9,bicubic
rdnet_large.nv_in1k,224,56.3933,43.6067,70.0,30.0,186.27,0.9,bicubic
volo_d5_224.sail_in1k,224,56.3833,43.6167,70.6867,29.3133,295.46,0.96,bicubic
xcit_large_24_p8_384.fb_dist_in1k,384,56.3733,43.6267,71.2467,28.7533,188.93,1.0,bicubic
hgnet_tiny.ssld_in1k,224,56.34,43.66,71.98,28.02,14.74,0.965,bicubic
flexivit_large.1200ep_in1k,240,56.26,43.74,71.5933,28.4067,304.36,0.95,bicubic
dm_nfnet_f5.dm_in1k,416,56.2567,43.7433,70.1,29.9,377.21,0.954,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k_384,384,56.07,43.93,71.7933,28.2067,28.64,1.0,bicubic
flexivit_large.600ep_in1k,240,56.06,43.94,71.2133,28.7867,304.36,0.95,bicubic
xcit_large_24_p8_224.fb_dist_in1k,224,55.9967,44.0033,70.6867,29.3133,188.93,1.0,bicubic
vit_medium_patch16_reg4_gap_256.sbb_in12k_ft_in1k,256,55.9633,44.0367,70.3467,29.6533,38.88,0.95,bicubic
dm_nfnet_f6.dm_in1k,448,55.9067,44.0933,69.86,30.14,438.36,0.956,bicubic
caformer_s18.sail_in22k_ft_in1k_384,384,55.8667,44.1333,71.2767,28.7233,26.34,1.0,bicubic
vit_base_patch32_clip_224.openai_ft_in1k,224,55.8467,44.1533,72.2033,27.7967,88.22,0.9,bicubic
vit_medium_patch16_gap_384.sw_in12k_ft_in1k,384,55.7267,44.2733,70.9967,29.0033,39.03,0.95,bicubic
efficientvit_l2.r384_in1k,384,55.72,44.28,69.9033,30.0967,63.71,1.0,bicubic
flexivit_large.300ep_in1k,240,55.6967,44.3033,70.7,29.3,304.36,0.95,bicubic
regnety_160.sw_in12k_ft_in1k,224,55.66,44.34,69.9967,30.0033,83.59,0.95,bicubic
convnext_small.in12k_ft_in1k,288,55.6433,44.3567,70.5967,29.4033,50.22,1.0,bicubic
regnety_160.lion_in12k_ft_in1k,224,55.62,44.38,69.7367,30.2633,83.59,0.95,bicubic
hiera_base_plus_224.mae_in1k_ft_in1k,224,55.57,44.43,68.9733,31.0267,69.9,0.9,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,288,55.38,44.62,71.0467,28.9533,19.8,1.0,bicubic
hrnet_w18_ssld.paddle_in1k,224,55.2867,44.7133,69.7967,30.2033,21.3,0.95,bilinear
hgnetv2_b3.ssld_stage2_ft_in1k,288,55.09,44.91,71.2533,28.7467,16.29,1.0,bicubic
caformer_b36.sail_in1k_384,384,55.04,44.96,67.98,32.02,98.75,1.0,bicubic
convformer_s18.sail_in22k_ft_in1k_384,384,54.9867,45.0133,70.0,30.0,26.77,1.0,bicubic
caformer_m36.sail_in1k_384,384,54.9467,45.0533,68.3667,31.6333,56.2,1.0,bicubic
xcit_large_24_p16_384.fb_dist_in1k,384,54.87,45.13,69.9233,30.0767,189.1,1.0,bicubic
swin_small_patch4_window7_224.ms_in22k_ft_in1k,224,54.8433,45.1567,70.83,29.17,49.61,0.9,bicubic
volo_d4_224.sail_in1k,224,54.71,45.29,68.8267,31.1733,192.96,0.96,bicubic
dm_nfnet_f4.dm_in1k,384,54.6933,45.3067,68.94,31.06,316.07,0.951,bicubic
maxvit_tiny_tf_512.in1k,512,54.6467,45.3533,68.8867,31.1133,31.05,1.0,bicubic
deit3_small_patch16_384.fb_in22k_ft_in1k,384,54.59,45.41,68.3767,31.6233,22.21,1.0,bicubic
efficientvit_l2.r224_in1k,224,54.58,45.42,67.9467,32.0533,63.71,1.0,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,224,54.5767,45.4233,70.59,29.41,11.22,0.965,bicubic
hgnet_tiny.ssld_in1k,288,54.5567,45.4433,70.5167,29.4833,14.74,1.0,bicubic
convnextv2_base.fcmae_ft_in1k,224,54.5367,45.4633,68.9167,31.0833,88.72,0.875,bicubic
caformer_s36.sail_in1k_384,384,54.53,45.47,68.6467,31.3533,39.3,1.0,bicubic
regnetz_e8.ra3_in1k,256,54.5267,45.4733,68.4467,31.5533,57.7,0.94,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,288,54.48,45.52,70.9233,29.0767,16.29,1.0,bicubic
tf_efficientnetv2_l.in1k,384,54.4367,45.5633,68.54,31.46,118.52,1.0,bicubic
dm_nfnet_f5.dm_in1k,544,54.39,45.61,68.57,31.43,377.21,0.954,bicubic
vit_base_r50_s16_384.orig_in21k_ft_in1k,384,54.3867,45.6133,69.5033,30.4967,98.95,1.0,bicubic
vit_base_patch16_rope_mixed_224.naver_in1k,224,54.38,45.62,68.74,31.26,86.44,0.9,bicubic
dm_nfnet_f3.dm_in1k,320,54.3633,45.6367,68.4733,31.5267,254.92,0.94,bicubic
maxvit_small_tf_384.in1k,384,54.34,45.66,68.1667,31.8333,69.02,1.0,bicubic
xcit_large_24_p16_224.fb_dist_in1k,224,54.2967,45.7033,68.9633,31.0367,189.1,1.0,bicubic
efficientvit_l2.r256_in1k,256,54.29,45.71,67.8733,32.1267,63.71,1.0,bicubic
efficientnet_b5.sw_in12k_ft_in1k,448,54.2767,45.7233,69.8233,30.1767,30.39,1.0,bicubic
vit_base_patch16_rope_mixed_ape_224.naver_in1k,224,54.2533,45.7467,68.2767,31.7233,86.59,0.9,bicubic
inception_next_base.sail_in1k_384,384,54.2367,45.7633,68.4867,31.5133,86.67,1.0,bicubic
resnetv2_152x4_bit.goog_in21k_ft_in1k,480,54.2167,45.7833,70.2733,29.7267,936.53,1.0,bilinear
efficientnetv2_rw_m.agc_in1k,320,54.1967,45.8033,69.0367,30.9633,53.24,1.0,bicubic
regnety_160.sw_in12k_ft_in1k,288,54.16,45.84,68.86,31.14,83.59,1.0,bicubic
caformer_s18.sail_in22k_ft_in1k,224,54.1167,45.8833,69.6733,30.3267,26.34,1.0,bicubic
vit_small_r26_s32_384.augreg_in21k_ft_in1k,384,54.0933,45.9067,68.7867,31.2133,36.47,1.0,bicubic
regnety_160.lion_in12k_ft_in1k,288,54.0867,45.9133,68.8733,31.1267,83.59,1.0,bicubic
mambaout_base_wide_rw.sw_e500_in1k,224,54.0267,45.9733,68.06,31.94,94.45,0.95,bicubic
tf_efficientnet_b5.ap_in1k,456,53.9433,46.0567,69.23,30.77,30.39,0.934,bicubic
regnety_120.sw_in12k_ft_in1k,224,53.9367,46.0633,68.8733,31.1267,51.82,0.95,bicubic
volo_d3_448.sail_in1k,448,53.9333,46.0667,67.95,32.05,86.63,1.0,bicubic
caformer_b36.sail_in1k,224,53.9267,46.0733,66.6067,33.3933,98.75,1.0,bicubic
efficientnet_h_b5.sw_r448_e450_in1k,448,53.7633,46.2367,69.2733,30.7267,45.88,1.0,bicubic
dm_nfnet_f6.dm_in1k,576,53.66,46.34,68.1833,31.8167,438.36,0.956,bicubic
xcit_medium_24_p8_224.fb_dist_in1k,224,53.66,46.34,68.3033,31.6967,84.32,1.0,bicubic
tf_efficientnet_b6.ap_in1k,528,53.6067,46.3933,68.57,31.43,43.04,0.942,bicubic
vit_medium_patch16_gap_256.sw_in12k_ft_in1k,256,53.5867,46.4133,69.1767,30.8233,38.86,0.95,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,224,53.53,46.47,69.82,30.18,11.22,0.965,bicubic
cait_s36_384.fb_dist_in1k,384,53.52,46.48,68.01,31.99,68.37,1.0,bicubic
tf_efficientnet_b2.ns_jft_in1k,260,53.4967,46.5033,70.3633,29.6367,9.11,0.89,bicubic
hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k,256,53.4833,46.5167,68.3033,31.6967,34.36,0.95,bicubic
mambaout_base_wide_rw.sw_e500_in1k,288,53.4467,46.5533,67.5633,32.4367,94.45,1.0,bicubic
deit3_base_patch16_384.fb_in1k,384,53.44,46.56,67.59,32.41,86.88,1.0,bicubic
deit3_base_patch16_224.fb_in1k,224,53.4333,46.5667,67.5733,32.4267,86.59,0.9,bicubic
dm_nfnet_f3.dm_in1k,416,53.43,46.57,67.5833,32.4167,254.92,0.94,bicubic
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,384,53.4267,46.5733,68.5867,31.4133,32.59,0.95,bicubic
convnext_large.fb_in1k,224,53.4133,46.5867,68.0667,31.9333,197.77,0.875,bicubic
vit_base_patch32_384.augreg_in21k_ft_in1k,384,53.4033,46.5967,68.15,31.85,88.3,1.0,bicubic
convnextv2_base.fcmae_ft_in1k,288,53.39,46.61,67.78,32.22,88.72,1.0,bicubic
convformer_s18.sail_in22k_ft_in1k,224,53.39,46.61,68.6233,31.3767,26.77,1.0,bicubic
vit_base_patch16_rope_ape_224.naver_in1k,224,53.39,46.61,68.1067,31.8933,86.59,0.9,bicubic
vit_base_patch16_rope_224.naver_in1k,224,53.3767,46.6233,67.6533,32.3467,86.43,0.9,bicubic
xcit_medium_24_p8_384.fb_dist_in1k,384,53.3367,46.6633,68.0967,31.9033,84.32,1.0,bicubic
tf_efficientnet_b7.ap_in1k,600,53.3133,46.6867,68.9067,31.0933,66.35,0.949,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k,224,53.2733,46.7267,69.3133,30.6867,28.64,0.875,bicubic
tf_efficientnetv2_s.in21k_ft_in1k,300,53.2733,46.7267,69.13,30.87,21.46,1.0,bicubic
hrnet_w18_ssld.paddle_in1k,288,53.26,46.74,68.1467,31.8533,21.3,1.0,bilinear
maxvit_base_tf_224.in1k,224,53.2567,46.7433,66.2133,33.7867,119.47,0.95,bicubic
tf_efficientnetv2_s.in21k_ft_in1k,384,53.2567,46.7433,69.07,30.93,21.46,1.0,bicubic
xcit_medium_24_p16_384.fb_dist_in1k,384,53.2367,46.7633,68.1033,31.8967,84.4,1.0,bicubic
tf_efficientnetv2_l.in1k,480,53.1933,46.8067,67.8667,32.1333,118.52,1.0,bicubic
tf_efficientnet_b8.ra_in1k,672,53.1633,46.8367,68.9533,31.0467,87.41,0.954,bicubic
convnext_large.fb_in1k,288,53.14,46.86,67.82,32.18,197.77,1.0,bicubic
hiera_base_224.mae_in1k_ft_in1k,224,53.14,46.86,67.5067,32.4933,51.52,0.9,bicubic
tf_efficientnet_b4.ap_in1k,380,53.1133,46.8867,68.3,31.7,19.34,0.922,bicubic
regnetz_e8.ra3_in1k,320,53.06,46.94,67.1833,32.8167,57.7,1.0,bicubic
maxvit_large_tf_224.in1k,224,53.01,46.99,65.4333,34.5667,211.79,0.95,bicubic
efficientnet_x_b5.sw_r448_e450_in1k,448,52.9533,47.0467,68.0,32.0,33.44,1.0,bicubic
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,480,52.9433,47.0567,68.25,31.75,32.59,1.0,bicubic
convnext_tiny.in12k_ft_in1k_384,384,52.89,47.11,68.4,31.6,28.59,1.0,bicubic
rexnetr_300.sw_in12k_ft_in1k,224,52.8733,47.1267,69.1833,30.8167,34.81,0.95,bicubic
efficientnet_h_b5.sw_r448_e450_in1k,576,52.8133,47.1867,68.28,31.72,45.88,1.0,bicubic
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,224,52.7867,47.2133,66.4233,33.5767,41.72,0.95,bicubic
deit3_small_patch16_224.fb_in22k_ft_in1k,224,52.77,47.23,66.85,33.15,22.06,1.0,bicubic
rdnet_small.nv_in1k,224,52.7533,47.2467,67.4233,32.5767,50.44,0.9,bicubic
volo_d3_224.sail_in1k,224,52.6767,47.3233,66.2933,33.7067,86.33,0.96,bicubic
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,448,52.6733,47.3267,67.7633,32.2367,32.59,0.95,bicubic
mambaout_base_tall_rw.sw_e500_in1k,224,52.6533,47.3467,66.68,33.32,86.48,0.95,bicubic
rdnet_base.nv_in1k,224,52.6467,47.3533,66.86,33.14,87.45,0.9,bicubic
mambaout_base_short_rw.sw_e500_in1k,224,52.6233,47.3767,66.7133,33.2867,88.83,0.95,bicubic
maxvit_tiny_tf_384.in1k,384,52.6067,47.3933,66.7367,33.2633,30.98,1.0,bicubic
efficientvit_l1.r224_in1k,224,52.5467,47.4533,65.69,34.31,52.65,1.0,bicubic
regnety_120.sw_in12k_ft_in1k,288,52.4833,47.5167,67.52,32.48,51.82,1.0,bicubic
dm_nfnet_f4.dm_in1k,512,52.3967,47.6033,66.9133,33.0867,316.07,0.951,bicubic
efficientnetv2_rw_m.agc_in1k,416,52.36,47.64,67.2367,32.7633,53.24,1.0,bicubic
tf_efficientnet_b7.ra_in1k,600,52.3467,47.6533,68.2,31.8,66.35,0.949,bicubic
tf_efficientnetv2_m.in1k,384,52.33,47.67,67.0867,32.9133,54.14,1.0,bicubic
vit_mediumd_patch16_rope_reg1_gap_256.sbb_in1k,256,52.33,47.67,66.1967,33.8033,63.95,0.95,bicubic
xcit_small_24_p8_384.fb_dist_in1k,384,52.3133,47.6867,66.8467,33.1533,47.63,1.0,bicubic
inception_next_base.sail_in1k,224,52.2933,47.7067,65.8433,34.1567,86.67,0.95,bicubic
resnet18.fb_swsl_ig1b_ft_in1k,224,52.26,47.74,70.47,29.53,11.69,0.875,bilinear
xcit_medium_24_p16_224.fb_dist_in1k,224,52.2333,47.7667,66.8867,33.1133,84.4,1.0,bicubic
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,544,52.23,47.77,67.1233,32.8767,32.59,1.0,bicubic
convformer_b36.sail_in1k_384,384,52.2067,47.7933,66.3533,33.6467,99.88,1.0,bicubic
deit_base_distilled_patch16_384.fb_in1k,384,52.2,47.8,67.72,32.28,87.63,1.0,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,288,52.1967,47.8033,68.8033,31.1967,11.22,1.0,bicubic
convformer_m36.sail_in1k_384,384,52.1667,47.8333,65.93,34.07,57.05,1.0,bicubic
xcit_small_24_p8_224.fb_dist_in1k,224,52.1633,47.8367,66.73,33.27,47.63,1.0,bicubic
nextvit_large.bd_in1k_384,384,52.14,47.86,67.4467,32.5533,57.87,1.0,bicubic
convnext_tiny.fb_in22k_ft_in1k_384,384,52.0733,47.9267,66.8733,33.1267,28.59,1.0,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,384,52.07,47.93,68.8333,31.1667,236.34,1.0,bicubic
ecaresnet269d.ra2_in1k,320,52.05,47.95,66.5233,33.4767,102.09,0.95,bicubic
mambaout_base_tall_rw.sw_e500_in1k,288,52.0367,47.9633,66.0733,33.9267,86.48,1.0,bicubic
resmlp_big_24_224.fb_in22k_ft_in1k,224,51.9133,48.0867,68.4267,31.5733,129.14,0.875,bicubic
convformer_s36.sail_in1k_384,384,51.89,48.11,66.1033,33.8967,40.01,1.0,bicubic
fastvit_ma36.apple_dist_in1k,256,51.88,48.12,67.0267,32.9733,44.07,0.95,bicubic
xcit_small_24_p16_384.fb_dist_in1k,384,51.87,48.13,66.3167,33.6833,47.67,1.0,bicubic
resnetv2_152x2_bit.goog_in21k_ft_in1k,448,51.82,48.18,69.36,30.64,236.34,1.0,bilinear
mambaout_base_short_rw.sw_e500_in1k,288,51.7633,48.2367,65.84,34.16,88.83,1.0,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k,288,51.75,48.25,67.7267,32.2733,28.64,1.0,bicubic
vit_base_patch16_rope_reg1_gap_256.sbb_in1k,256,51.74,48.26,65.84,34.16,86.43,0.95,bicubic
cait_s24_384.fb_dist_in1k,384,51.73,48.27,66.3167,33.6833,47.06,1.0,bicubic
caformer_m36.sail_in1k,224,51.6733,48.3267,64.4733,35.5267,56.2,1.0,bicubic
caformer_s36.sail_in1k,224,51.6533,48.3467,64.88,35.12,39.3,1.0,bicubic
convnext_tiny.in12k_ft_in1k,224,51.64,48.36,67.7167,32.2833,28.59,0.95,bicubic
regnety_2560.seer_ft_in1k,384,51.6133,48.3867,68.1167,31.8833,1282.6,1.0,bicubic
ecaresnet269d.ra2_in1k,352,51.5933,48.4067,66.0733,33.9267,102.09,1.0,bicubic
rexnetr_300.sw_in12k_ft_in1k,288,51.5933,48.4067,67.84,32.16,34.81,1.0,bicubic
regnetz_040_h.ra3_in1k,256,51.57,48.43,66.56,33.44,28.94,1.0,bicubic
vit_base_patch16_224_miil.in21k_ft_in1k,224,51.5567,48.4433,65.23,34.77,86.54,0.875,bilinear
tf_efficientnetv2_m.in1k,480,51.5067,48.4933,66.63,33.37,54.14,1.0,bicubic
mvitv2_base.fb_in1k,224,51.4733,48.5267,65.6233,34.3767,51.47,0.9,bicubic
davit_small.msft_in1k,224,51.4367,48.5633,66.43,33.57,49.75,0.95,bicubic
repvit_m2_3.dist_450e_in1k,224,51.4333,48.5667,66.8033,33.1967,23.69,0.95,bicubic
efficientnet_x_b5.sw_r448_e450_in1k,576,51.43,48.57,66.8367,33.1633,33.44,1.0,bicubic
coat_lite_medium_384.in1k,384,51.4133,48.5867,65.68,34.32,44.57,1.0,bicubic
mobilenetv4_hybrid_large.ix_e600_r384_in1k,384,51.4033,48.5967,65.6767,34.3233,37.76,0.95,bicubic
mobilenetv4_hybrid_large.e600_r384_in1k,384,51.3933,48.6067,65.9033,34.0967,37.76,0.95,bicubic
vit_medium_patch16_rope_reg1_gap_256.sbb_in1k,256,51.3567,48.6433,65.7267,34.2733,38.74,0.95,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,288,51.3533,48.6467,68.0467,31.9533,11.22,1.0,bicubic
edgenext_base.in21k_ft_in1k,320,51.34,48.66,65.76,34.24,18.51,1.0,bicubic
mambaout_small_rw.sw_e450_in1k,224,51.34,48.66,65.6533,34.3467,48.5,1.0,bicubic
caformer_s18.sail_in1k_384,384,51.3033,48.6967,65.68,34.32,26.34,1.0,bicubic
maxvit_rmlp_small_rw_224.sw_in1k,224,51.29,48.71,65.0167,34.9833,64.9,0.9,bicubic
maxvit_small_tf_224.in1k,224,51.2833,48.7167,65.3933,34.6067,68.93,0.95,bicubic
davit_base.msft_in1k,224,51.27,48.73,65.2067,34.7933,87.95,0.95,bicubic
convnext_tiny.in12k_ft_in1k,288,51.2633,48.7367,66.9467,33.0533,28.59,1.0,bicubic
convnext_base.fb_in1k,224,51.25,48.75,66.12,33.88,88.59,0.875,bicubic
xcit_small_12_p8_384.fb_dist_in1k,384,51.1467,48.8533,65.8867,34.1133,26.21,1.0,bicubic
convformer_b36.sail_in1k,224,51.11,48.89,64.2933,35.7067,99.88,1.0,bicubic
vit_base_patch16_384.orig_in21k_ft_in1k,384,51.05,48.95,65.3867,34.6133,86.86,1.0,bicubic
fasternet_l.in1k,224,51.0467,48.9533,66.42,33.58,93.47,1.0,bicubic
convnext_base.fb_in1k,288,51.03,48.97,65.8167,34.1833,88.59,1.0,bicubic
vit_betwixt_patch16_rope_reg4_gap_256.sbb_in1k,256,51.0133,48.9867,64.75,35.25,60.23,0.95,bicubic
convformer_m36.sail_in1k,224,51.0033,48.9967,63.6367,36.3633,57.05,1.0,bicubic
convnext_tiny.fb_in22k_ft_in1k,224,50.9833,49.0167,66.42,33.58,28.59,0.875,bicubic
seresnextaa101d_32x8d.ah_in1k,224,50.9367,49.0633,65.1667,34.8333,93.59,0.95,bicubic
nextvit_large.bd_in1k,224,50.91,49.09,66.0333,33.9667,57.87,0.95,bicubic
mobilenetv4_hybrid_large.e600_r384_in1k,448,50.8233,49.1767,65.6767,34.3233,37.76,1.0,bicubic
volo_d2_384.sail_in1k,384,50.8067,49.1933,65.5667,34.4333,58.87,1.0,bicubic
tf_efficientnet_b1.ns_jft_in1k,240,50.7967,49.2033,67.8867,32.1133,7.79,0.882,bicubic
convformer_s36.sail_in1k,224,50.7933,49.2067,64.0533,35.9467,40.01,1.0,bicubic
xcit_small_24_p16_224.fb_dist_in1k,224,50.7433,49.2567,65.0467,34.9533,47.67,1.0,bicubic
flexivit_base.1200ep_in1k,240,50.73,49.27,65.12,34.88,86.59,0.95,bicubic
eca_nfnet_l2.ra3_in1k,320,50.7267,49.2733,65.8333,34.1667,56.72,0.9,bicubic
mobilenetv4_hybrid_large.ix_e600_r384_in1k,448,50.7167,49.2833,65.4167,34.5833,37.76,1.0,bicubic
efficientnet_b4.ra2_in1k,320,50.71,49.29,65.99,34.01,19.34,0.875,bicubic
vit_little_patch16_reg1_gap_256.sbb_in12k_ft_in1k,256,50.7,49.3,65.2167,34.7833,22.52,0.95,bicubic
tiny_vit_11m_224.dist_in22k_ft_in1k,224,50.6933,49.3067,66.8967,33.1033,11.0,0.95,bicubic
convformer_s18.sail_in1k_384,384,50.67,49.33,65.64,34.36,26.77,1.0,bicubic
repvit_m2_3.dist_300e_in1k,224,50.6567,49.3433,66.6767,33.3233,23.69,0.95,bicubic
regnetz_040.ra3_in1k,256,50.6267,49.3733,65.2333,34.7667,27.12,1.0,bicubic
edgenext_base.in21k_ft_in1k,256,50.61,49.39,65.0,35.0,18.51,0.95,bicubic
dm_nfnet_f2.dm_in1k,256,50.5967,49.4033,65.0167,34.9833,193.78,0.92,bicubic
efficientnetv2_rw_s.ra2_in1k,288,50.59,49.41,65.56,34.44,23.94,1.0,bicubic
resnetrs420.tf_in1k,320,50.59,49.41,64.8733,35.1267,191.89,1.0,bicubic
efficientvit_b3.r256_in1k,256,50.5667,49.4333,64.2,35.8,48.65,1.0,bicubic
coatnet_rmlp_2_rw_224.sw_in1k,224,50.55,49.45,63.3833,36.6167,73.88,0.95,bicubic
resnetv2_101x3_bit.goog_in21k_ft_in1k,448,50.5233,49.4767,67.9667,32.0333,387.93,1.0,bilinear
efficientnet_b4.ra2_in1k,384,50.5233,49.4767,65.8,34.2,19.34,1.0,bicubic
edgenext_base.usi_in1k,256,50.5067,49.4933,66.19,33.81,18.51,0.95,bicubic
hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k,256,50.4733,49.5267,65.4467,34.5533,34.36,0.95,bicubic
xcit_small_12_p8_224.fb_dist_in1k,224,50.4633,49.5367,65.5067,34.4933,26.21,1.0,bicubic
xcit_small_12_p16_384.fb_dist_in1k,384,50.44,49.56,65.29,34.71,26.25,1.0,bicubic
volo_d1_384.sail_in1k,384,50.4367,49.5633,64.8233,35.1767,26.78,1.0,bicubic
regnetz_d32.ra3_in1k,256,50.4367,49.5633,66.8067,33.1933,27.58,0.95,bicubic
vit_betwixt_patch16_reg4_gap_256.sbb_in1k,256,50.3967,49.6033,64.9667,35.0333,60.4,0.95,bicubic
efficientvit_b3.r288_in1k,288,50.3867,49.6133,64.0767,35.9233,48.65,1.0,bicubic
flexivit_base.600ep_in1k,240,50.3767,49.6233,64.67,35.33,86.59,0.95,bicubic
mambaout_small_rw.sw_e450_in1k,288,50.3667,49.6333,65.05,34.95,48.5,1.0,bicubic
seresnet152d.ra2_in1k,256,50.34,49.66,65.0433,34.9567,66.84,0.95,bicubic
resnetrs350.tf_in1k,288,50.3367,49.6633,64.5467,35.4533,163.96,1.0,bicubic
fastvit_sa36.apple_dist_in1k,256,50.3267,49.6733,65.7133,34.2867,31.53,0.9,bicubic
regnetz_040_h.ra3_in1k,320,50.3133,49.6867,65.61,34.39,28.94,1.0,bicubic
inception_next_small.sail_in1k,224,50.2933,49.7067,65.13,34.87,49.37,0.875,bicubic
resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,224,50.2867,49.7133,66.15,33.85,194.03,0.875,bilinear
pit_b_distilled_224.in1k,224,50.2533,49.7467,64.9533,35.0467,74.79,0.9,bicubic
cait_s24_224.fb_dist_in1k,224,50.2433,49.7567,65.0033,34.9967,46.92,1.0,bicubic
eca_nfnet_l2.ra3_in1k,384,50.2167,49.7833,65.4633,34.5367,56.72,1.0,bicubic
pvt_v2_b5.in1k,224,50.18,49.82,65.0633,34.9367,81.96,0.9,bicubic
vit_small_patch16_384.augreg_in21k_ft_in1k,384,50.17,49.83,65.8933,34.1067,22.2,1.0,bicubic
mvitv2_small.fb_in1k,224,50.1633,49.8367,64.8933,35.1067,34.87,0.9,bicubic
fasternet_m.in1k,224,50.1567,49.8433,65.6933,34.3067,53.52,1.0,bicubic
mambaout_small.in1k,224,50.14,49.86,63.77,36.23,48.49,1.0,bicubic
resnest269e.in1k,416,50.1333,49.8667,64.66,35.34,110.93,0.928,bicubic
tresnet_v2_l.miil_in21k_ft_in1k,224,50.12,49.88,65.18,34.82,46.17,0.875,bilinear
tf_efficientnet_b3.ap_in1k,300,50.11,49.89,65.3133,34.6867,12.23,0.904,bicubic
deit3_medium_patch16_224.fb_in1k,224,50.1,49.9,64.6867,35.3133,38.85,0.9,bicubic
deit_base_distilled_patch16_224.fb_in1k,224,50.07,49.93,66.2567,33.7433,87.34,0.9,bicubic
vit_medium_patch16_reg4_gap_256.sbb_in1k,256,50.0567,49.9433,64.9433,35.0567,38.88,0.95,bicubic
pvt_v2_b4.in1k,224,50.05,49.95,65.1,34.9,62.56,0.9,bicubic
vit_betwixt_patch16_reg1_gap_256.sbb_in1k,256,50.0167,49.9833,64.6167,35.3833,60.4,0.95,bicubic
flexivit_base.300ep_in1k,240,49.9933,50.0067,64.1433,35.8567,86.59,0.95,bicubic
coat_lite_medium.in1k,224,49.9867,50.0133,64.8067,35.1933,44.57,0.9,bicubic
seresnext101d_32x8d.ah_in1k,224,49.9633,50.0367,63.56,36.44,93.59,0.95,bicubic
nextvit_base.bd_in1k_384,384,49.9633,50.0367,65.6,34.4,44.82,1.0,bicubic
efficientformer_l7.snap_dist_in1k,224,49.85,50.15,66.03,33.97,82.23,0.95,bicubic
resnet152d.ra2_in1k,256,49.8433,50.1567,64.8567,35.1433,60.21,0.95,bicubic
convnext_nano.r384_in12k_ft_in1k,384,49.84,50.16,66.5367,33.4633,15.59,1.0,bicubic
mambaout_base.in1k,224,49.8333,50.1667,62.9433,37.0567,84.81,1.0,bicubic
resnest200e.in1k,320,49.8067,50.1933,64.7633,35.2367,70.2,0.909,bicubic
volo_d2_224.sail_in1k,224,49.7733,50.2267,64.56,35.44,58.68,0.96,bicubic
mobilenetv4_conv_large.e600_r384_in1k,448,49.7667,50.2333,64.6667,35.3333,32.59,1.0,bicubic
seresnextaa101d_32x8d.ah_in1k,288,49.7633,50.2367,64.4867,35.5133,93.59,1.0,bicubic
resnet200d.ra2_in1k,256,49.7567,50.2433,64.91,35.09,64.69,0.95,bicubic
xception65.ra3_in1k,299,49.74,50.26,63.47,36.53,39.92,0.94,bicubic
resnetaa101d.sw_in12k_ft_in1k,224,49.7233,50.2767,64.5833,35.4167,44.57,0.95,bicubic
mobilenetv4_conv_large.e600_r384_in1k,384,49.6733,50.3267,65.14,34.86,32.59,0.95,bicubic
swinv2_base_window16_256.ms_in1k,256,49.6033,50.3967,63.7133,36.2867,87.92,0.9,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k_384,384,49.5667,50.4333,65.5667,34.4333,15.62,1.0,bicubic
nextvit_base.bd_in1k,224,49.5533,50.4467,64.8833,35.1167,44.82,0.95,bicubic
maxvit_rmlp_tiny_rw_256.sw_in1k,256,49.5533,50.4467,63.72,36.28,29.15,0.95,bicubic
pvt_v2_b3.in1k,224,49.5533,50.4467,64.8333,35.1667,45.24,0.9,bicubic
efficientformerv2_l.snap_dist_in1k,224,49.55,50.45,65.1067,34.8933,26.32,0.95,bicubic
convnext_small.fb_in1k,224,49.54,50.46,64.93,35.07,50.22,0.875,bicubic
fastvit_ma36.apple_in1k,256,49.52,50.48,63.46,36.54,44.07,0.95,bicubic
cait_xs24_384.fb_dist_in1k,384,49.5067,50.4933,64.8367,35.1633,26.67,1.0,bicubic
