model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
efficientvit_l2.r256_in1k,256,89.3994,10.6006,98.0528,1.9472,63.71,1.0,bicubic
regnety_160.sw_in12k_ft_in1k,224,89.3909,10.6091,98.3944,1.6056,83.59,0.95,bicubic
regnetz_e8.ra3_in1k,320,89.3866,10.6134,98.4542,1.5458,57.7,1.0,bicubic
tf_efficientnet_b4.ns_jft_in1k,380,89.3823,10.6177,98.3667,1.6333,19.34,0.922,bicubic
beit3_base_patch16_224.indomain_in22k_ft_in1k,224,89.3802,10.6198,98.3731,1.6269,86.66,1.0,bicubic
eva02_small_patch14_336.mim_in22k_ft_in1k,336,89.3717,10.6283,98.3581,1.6419,22.13,1.0,bicubic
deit3_small_patch16_384.fb_in22k_ft_in1k,384,89.3717,10.6283,98.388,1.612,22.21,1.0,bicubic
vit_medium_patch16_gap_384.sw_in12k_ft_in1k,384,89.3652,10.6348,98.4948,1.5052,39.03,0.95,bicubic
tf_efficientnetv2_m.in1k,480,89.3503,10.6497,98.3261,1.6739,54.14,1.0,bicubic
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,480,89.346,10.654,98.3667,1.6333,32.59,1.0,bicubic
convnext_small.fb_in22k_ft_in1k,288,89.3439,10.6561,98.3581,1.6419,50.22,1.0,bicubic
tf_efficientnet_b6.ap_in1k,528,89.3375,10.6625,98.2834,1.7166,43.04,0.942,bicubic
caformer_s18.sail_in1k_384,384,89.3375,10.6625,98.2898,1.7102,26.34,1.0,bicubic
volo_d2_224.sail_in1k,224,89.3289,10.6711,98.2065,1.7935,58.68,0.96,bicubic
hgnetv2_b5.ssld_stage2_ft_in1k,224,89.3289,10.6711,98.3282,1.6718,39.57,0.965,bicubic
tf_efficientnet_b8.ra_in1k,672,89.3289,10.6711,98.3048,1.6952,87.41,0.954,bicubic
nextvit_small.bd_ssld_6m_in1k,224,89.3225,10.6775,98.4243,1.5757,31.76,0.95,bicubic
vit_large_patch16_224.augreg_in21k_ft_in1k,224,89.3183,10.6817,98.4051,1.5949,304.33,0.9,bicubic
xcit_small_24_p16_384.fb_dist_in1k,384,89.3119,10.6881,98.3517,1.6483,47.67,1.0,bicubic
flexivit_large.300ep_in1k,240,89.3097,10.6903,98.3218,1.6782,304.36,0.95,bicubic
vit_betwixt_patch16_reg4_gap_256.sbb2_e200_in12k_ft_in1k,256,89.2991,10.7009,98.3133,1.6867,60.4,0.95,bicubic
mambaout_base_short_rw.sw_e500_in1k,288,89.2969,10.7031,98.0955,1.9045,88.83,1.0,bicubic
xcit_medium_24_p8_224.fb_dist_in1k,224,89.2969,10.7031,98.1959,1.8041,84.32,1.0,bicubic
nextvit_large.bd_in1k_384,384,89.2927,10.7073,98.3069,1.6931,57.87,1.0,bicubic
mambaout_base_wide_rw.sw_e500_in1k,288,89.2862,10.7138,98.1788,1.8212,94.45,1.0,bicubic
nextvit_base.bd_in1k_384,384,89.2841,10.7159,98.3069,1.6931,44.82,1.0,bicubic
dm_nfnet_f3.dm_in1k,320,89.2798,10.7202,98.2813,1.7187,254.92,0.94,bicubic
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,544,89.2756,10.7244,98.2621,1.7379,32.59,1.0,bicubic
mambaout_base_tall_rw.sw_e500_in1k,288,89.2756,10.7244,98.1895,1.8105,86.48,1.0,bicubic
beitv2_base_patch16_224.in1k_ft_in1k,224,89.2713,10.7287,98.2492,1.7508,86.53,0.9,bicubic
hgnet_small.ssld_in1k,288,89.2457,10.7543,98.3688,1.6312,24.36,1.0,bicubic
xcit_small_12_p16_384.fb_dist_in1k,384,89.2435,10.7565,98.2578,1.7422,26.25,1.0,bicubic
xcit_small_24_p8_224.fb_dist_in1k,224,89.2243,10.7757,98.2364,1.7636,47.63,1.0,bicubic
vit_base_patch32_clip_384.laion2b_ft_in12k_in1k,384,89.2179,10.7821,98.3496,1.6504,88.3,1.0,bicubic
coat_lite_medium_384.in1k,384,89.2158,10.7842,98.2258,1.7742,44.57,1.0,bicubic
deit3_huge_patch14_224.fb_in1k,224,89.2115,10.7885,98.1724,1.8276,632.13,0.9,bicubic
swin_base_patch4_window7_224.ms_in22k_ft_in1k,224,89.1966,10.8034,98.4222,1.5778,87.77,0.9,bicubic
dm_nfnet_f2.dm_in1k,352,89.1859,10.8141,98.2279,1.7721,193.78,0.92,bicubic
regnety_120.sw_in12k_ft_in1k,224,89.1752,10.8248,98.3496,1.6504,51.82,0.95,bicubic
cait_xs24_384.fb_dist_in1k,384,89.1688,10.8312,98.2855,1.7145,26.67,1.0,bicubic
tf_efficientnetv2_m.in21k_ft_in1k,384,89.1603,10.8397,98.3923,1.6077,54.14,1.0,bicubic
eca_nfnet_l2.ra3_in1k,384,89.1581,10.8419,98.3197,1.6803,56.72,1.0,bicubic
vit_base_patch16_clip_224.openai_ft_in1k,224,89.156,10.844,98.2813,1.7187,86.57,0.9,bicubic
convnext_small.fb_in22k_ft_in1k,224,89.1496,10.8504,98.3218,1.6782,50.22,0.875,bicubic
fastvit_ma36.apple_dist_in1k,256,89.1197,10.8803,98.1489,1.8511,44.07,0.95,bicubic
resnext101_32x32d.fb_wsl_ig1b_ft_in1k,224,89.1197,10.8803,98.1852,1.8148,468.53,0.875,bilinear
efficientnet_h_b5.sw_r448_e450_in1k,448,89.1197,10.8803,98.2322,1.7678,45.88,1.0,bicubic
convformer_s18.sail_in1k_384,384,89.1176,10.8824,98.1425,1.8575,26.77,1.0,bicubic
maxvit_small_tf_384.in1k,384,89.1176,10.8824,98.1596,1.8404,69.02,1.0,bicubic
hgnetv2_b5.ssld_stage1_in22k_in1k,224,89.1026,10.8974,98.2962,1.7038,39.57,0.965,bicubic
maxvit_tiny_tf_384.in1k,384,89.1005,10.8995,98.2151,1.7849,30.98,1.0,bicubic
tiny_vit_21m_224.dist_in22k_ft_in1k,224,89.0984,10.9016,98.2386,1.7614,21.2,0.95,bicubic
vit_large_patch16_rope_mixed_ape_224.naver_in1k,224,89.0898,10.9102,98.1297,1.8703,304.4,0.9,bicubic
tf_efficientnet_b7.ra_in1k,600,89.0898,10.9102,98.1916,1.8084,66.35,0.949,bicubic
ecaresnet269d.ra2_in1k,352,89.0877,10.9123,98.2428,1.7572,102.09,1.0,bicubic
tf_efficientnetv2_l.in1k,384,89.0791,10.9209,98.2279,1.7721,118.52,1.0,bicubic
efficientvit_l2.r224_in1k,224,89.0727,10.9273,98.0315,1.9685,63.71,1.0,bicubic
vit_betwixt_patch16_reg4_gap_256.sbb_in12k_ft_in1k,256,89.0663,10.9337,98.1703,1.8297,60.4,0.95,bicubic
vit_medium_patch16_reg4_gap_256.sbb_in12k_ft_in1k,256,89.0621,10.9379,98.2557,1.7443,38.88,0.95,bicubic
vit_base_patch32_clip_384.openai_ft_in12k_in1k,384,89.0599,10.9401,98.2919,1.7081,88.3,0.95,bicubic
xcit_large_24_p16_224.fb_dist_in1k,224,89.0535,10.9465,98.0635,1.9365,189.1,1.0,bicubic
regnety_1280.seer_ft_in1k,384,89.0471,10.9529,98.151,1.849,644.81,1.0,bicubic
convnext_small.in12k_ft_in1k,288,89.0258,10.9742,98.23,1.77,50.22,1.0,bicubic
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,448,89.0236,10.9764,98.0806,1.9194,32.59,0.95,bicubic
resmlp_big_24_224.fb_in22k_ft_in1k,224,89.0236,10.9764,98.2151,1.7849,129.14,0.875,bicubic
dm_nfnet_f1.dm_in1k,320,89.0215,10.9785,98.2535,1.7465,132.63,0.91,bicubic
xcit_small_12_p8_224.fb_dist_in1k,224,89.0194,10.9806,98.0784,1.9216,26.21,1.0,bicubic
mobilenetv4_hybrid_large.e600_r384_in1k,448,89.0151,10.9849,98.055,1.945,37.76,1.0,bicubic
vit_large_patch16_rope_mixed_224.naver_in1k,224,89.013,10.987,98.1596,1.8404,304.2,0.9,bicubic
caformer_m36.sail_in1k,224,89.0001,10.9999,98.0379,1.9621,56.2,1.0,bicubic
hgnetv2_b3.ssld_stage2_ft_in1k,288,88.9916,11.0084,98.1788,1.8212,16.29,1.0,bicubic
efficientnetv2_rw_m.agc_in1k,416,88.9916,11.0084,98.213,1.787,53.24,1.0,bicubic
convnext_large.fb_in1k,288,88.9895,11.0105,98.0443,1.9557,197.77,1.0,bicubic
caformer_s18.sail_in22k_ft_in1k,224,88.9745,11.0255,98.3069,1.6931,26.34,1.0,bicubic
vit_large_patch16_rope_224.naver_in1k,224,88.9724,11.0276,98.0998,1.9002,304.17,0.9,bicubic
regnetz_040_h.ra3_in1k,320,88.9724,11.0276,98.1937,1.8063,28.94,1.0,bicubic
edgenext_base.in21k_ft_in1k,320,88.9703,11.0297,98.2685,1.7315,18.51,1.0,bicubic
vit_large_patch16_rope_ape_224.naver_in1k,224,88.9681,11.0319,98.0592,1.9408,304.37,0.9,bicubic
mambaout_small_rw.sw_e450_in1k,288,88.9617,11.0383,98.0699,1.9301,48.5,1.0,bicubic
hgnetv2_b4.ssld_stage2_ft_in1k,288,88.9617,11.0383,98.3069,1.6931,19.8,1.0,bicubic
regnetz_d8_evos.ch_in1k,320,88.9574,11.0426,98.1788,1.8212,23.46,1.0,bicubic
regnetz_e8.ra3_in1k,256,88.9574,11.0426,98.2492,1.7508,57.7,0.94,bicubic
tf_efficientnet_b5.ap_in1k,456,88.9489,11.0511,98.1852,1.8148,30.39,0.934,bicubic
efficientnet_x_b5.sw_r448_e450_in1k,448,88.9468,11.0532,98.2215,1.7785,33.44,1.0,bicubic
regnety_1280.swag_lc_in1k,224,88.9468,11.0532,98.2343,1.7657,644.81,0.965,bicubic
mvitv2_large.fb_in1k,224,88.9404,11.0596,97.961,2.039,217.99,0.9,bicubic
hiera_base_plus_224.mae_in1k_ft_in1k,224,88.9404,11.0596,97.914,2.086,69.9,0.9,bicubic
deit3_base_patch16_384.fb_in1k,384,88.9404,11.0596,98.0357,1.9643,86.88,1.0,bicubic
convnext_small.in12k_ft_in1k,224,88.9382,11.0618,98.2685,1.7315,50.22,0.95,bicubic
deit3_medium_patch16_224.fb_in22k_ft_in1k,224,88.9212,11.0788,98.2962,1.7038,38.85,1.0,bicubic
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,384,88.9169,11.0831,98.1916,1.8084,32.59,0.95,bicubic
tf_efficientnetv2_s.in21k_ft_in1k,384,88.9126,11.0874,98.2727,1.7273,21.46,1.0,bicubic
convnext_tiny.in12k_ft_in1k,288,88.9083,11.0917,98.3026,1.6974,28.59,1.0,bicubic
nextvit_small.bd_in1k_384,384,88.9062,11.0938,98.0486,1.9514,31.76,1.0,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,288,88.9019,11.0981,98.2834,1.7166,19.8,1.0,bicubic
tf_efficientnetv2_xl.in21k_ft_in1k,384,88.8977,11.1023,97.9781,2.0219,208.12,1.0,bicubic
volo_d1_224.sail_in1k,224,88.8977,11.1023,98.0229,1.9771,26.63,0.96,bicubic
tf_efficientnetv2_m.in1k,384,88.8955,11.1045,98.2215,1.7785,54.14,1.0,bicubic
ecaresnet269d.ra2_in1k,320,88.8934,11.1066,98.2151,1.7849,102.09,0.95,bicubic
vit_base_patch16_224.augreg_in21k_ft_in1k,224,88.887,11.113,98.2194,1.7806,86.57,0.9,bicubic
convnextv2_base.fcmae_ft_in1k,224,88.8656,11.1344,98.0678,1.9322,88.72,0.875,bicubic
resnetrs420.tf_in1k,416,88.8614,11.1386,98.0187,1.9813,191.89,1.0,bicubic
convnext_tiny.fb_in22k_ft_in1k_384,384,88.8592,11.1408,98.2898,1.7102,28.59,1.0,bicubic
convformer_b36.sail_in1k,224,88.8571,11.1429,97.882,2.118,99.88,1.0,bicubic
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,224,88.8528,11.1472,97.8649,2.1351,41.72,0.95,bicubic
regnetz_d8.ra3_in1k,320,88.8464,11.1536,98.1873,1.8127,23.37,1.0,bicubic
resnetrs270.tf_in1k,352,88.84,11.16,98.134,1.866,129.86,1.0,bicubic
resnext101_32x16d.fb_wsl_ig1b_ft_in1k,224,88.8357,11.1643,98.0443,1.9557,194.03,0.875,bilinear
hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k,256,88.8315,11.1685,98.1126,1.8874,34.36,0.95,bicubic
mobilenetv4_hybrid_large.ix_e600_r384_in1k,448,88.8208,11.1792,97.9567,2.0433,37.76,1.0,bicubic
mambaout_base.in1k,288,88.8208,11.1792,97.85,2.15,84.81,1.0,bicubic
vit_small_r26_s32_384.augreg_in21k_ft_in1k,384,88.8165,11.1835,98.3411,1.6589,36.47,1.0,bicubic
swin_small_patch4_window7_224.ms_in22k_ft_in1k,224,88.8165,11.1835,98.3346,1.6654,49.61,0.9,bicubic
maxxvit_rmlp_small_rw_256.sw_in1k,256,88.8123,11.1877,98.072,1.928,66.01,0.95,bicubic
xcit_tiny_24_p8_384.fb_dist_in1k,384,88.8037,11.1963,98.1831,1.8169,12.11,1.0,bicubic
vit_base_r50_s16_384.orig_in21k_ft_in1k,384,88.8016,11.1984,98.245,1.755,98.95,1.0,bicubic
xcit_medium_24_p16_224.fb_dist_in1k,224,88.8016,11.1984,98.0357,1.9643,84.4,1.0,bicubic
seresnet152d.ra2_in1k,320,88.7995,11.2005,98.1681,1.8319,66.84,1.0,bicubic
tf_efficientnet_b7.aa_in1k,600,88.793,11.207,98.055,1.945,66.35,0.949,bicubic
hrnet_w48_ssld.paddle_in1k,224,88.793,11.207,98.1083,1.8917,77.47,0.95,bilinear
rexnetr_300.sw_in12k_ft_in1k,288,88.7888,11.2112,98.3411,1.6589,34.81,1.0,bicubic
mambaout_base_wide_rw.sw_e500_in1k,224,88.7866,11.2134,97.9076,2.0924,94.45,0.95,bicubic
fastvit_sa36.apple_dist_in1k,256,88.7845,11.2155,98.0934,1.9066,31.53,0.9,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,288,88.7824,11.2176,98.2001,1.7999,16.29,1.0,bicubic
mambaout_base_short_rw.sw_e500_in1k,224,88.7781,11.2219,97.8607,2.1393,88.83,0.95,bicubic
convnext_base.fb_in1k,288,88.776,11.224,97.9226,2.0774,88.59,1.0,bicubic
tf_efficientnet_b6.aa_in1k,528,88.7696,11.2304,98.0678,1.9322,43.04,0.942,bicubic
convformer_m36.sail_in1k,224,88.7696,11.2304,97.7646,2.2354,57.05,1.0,bicubic
deit3_large_patch16_224.fb_in1k,224,88.7632,11.2368,97.9076,2.0924,304.37,0.9,bicubic
edgenext_base.usi_in1k,320,88.761,11.239,98.1468,1.8532,18.51,1.0,bicubic
hiera_base_224.mae_in1k_ft_in1k,224,88.7589,11.2411,97.9888,2.0112,51.52,0.9,bicubic
eca_nfnet_l2.ra3_in1k,320,88.7568,11.2432,98.1703,1.8297,56.72,0.9,bicubic
resnext101_32x8d.fb_swsl_ig1b_ft_in1k,224,88.7568,11.2432,98.1425,1.8575,88.79,0.875,bilinear
resnetrs200.tf_in1k,320,88.7546,11.2454,98.1041,1.8959,93.21,1.0,bicubic
hgnet_small.ssld_in1k,224,88.7546,11.2454,98.1489,1.8511,24.36,0.965,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k,288,88.7503,11.2497,98.2001,1.7999,28.64,1.0,bicubic
caformer_s36.sail_in1k,224,88.7482,11.2518,98.0144,1.9856,39.3,1.0,bicubic
convformer_s18.sail_in22k_ft_in1k,224,88.7461,11.2539,98.2087,1.7913,26.77,1.0,bicubic
resnetrs350.tf_in1k,384,88.7461,11.2539,98.0336,1.9664,163.96,1.0,bicubic
vit_base_patch16_224_miil.in21k_ft_in1k,224,88.7439,11.2561,98.0251,1.9749,86.54,0.875,bilinear
efficientvit_l1.r224_in1k,224,88.7439,11.2561,97.7923,2.2077,52.65,1.0,bicubic
mambaout_small.in1k,288,88.7397,11.2603,97.9397,2.0603,48.49,1.0,bicubic
mambaout_base_tall_rw.sw_e500_in1k,224,88.7333,11.2667,97.9482,2.0518,86.48,0.95,bicubic
rdnet_large.nv_in1k,224,88.7333,11.2667,97.9696,2.0304,186.27,0.9,bicubic
regnetz_040.ra3_in1k,320,88.7269,11.2731,98.0891,1.9109,27.12,1.0,bicubic
convnext_tiny.in12k_ft_in1k,224,88.7119,11.2881,98.198,1.802,28.59,0.95,bicubic
resnetv2_152x2_bit.goog_in21k_ft_in1k,448,88.7098,11.2902,98.3048,1.6952,236.34,1.0,bilinear
efficientnetv2_rw_m.agc_in1k,320,88.7076,11.2924,98.0379,1.9621,53.24,1.0,bicubic
davit_base.msft_in1k,224,88.7034,11.2966,97.8735,2.1265,87.95,0.95,bicubic
regnety_160.deit_in1k,288,88.7012,11.2988,98.0678,1.9322,83.59,1.0,bicubic
hgnetv2_b4.ssld_stage2_ft_in1k,224,88.6948,11.3052,98.1425,1.8575,19.8,0.965,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,480,88.6756,11.3244,98.0229,1.9771,32.59,1.0,bicubic
flexivit_base.1200ep_in1k,240,88.6607,11.3393,97.961,2.039,86.59,0.95,bicubic
regnetz_d32.ra3_in1k,320,88.6521,11.3479,98.0848,1.9152,27.58,0.95,bicubic
regnety_640.seer_ft_in1k,384,88.6521,11.3479,98.1681,1.8319,281.38,1.0,bicubic
vit_small_patch16_384.augreg_in21k_ft_in1k,384,88.65,11.35,98.2364,1.7636,22.2,1.0,bicubic
davit_small.msft_in1k,224,88.6393,11.3607,97.9525,2.0475,49.75,0.95,bicubic
vit_medium_patch16_gap_256.sw_in12k_ft_in1k,256,88.6372,11.3628,98.1852,1.8148,38.86,0.95,bicubic
eca_nfnet_l1.ra2_in1k,320,88.6329,11.3671,98.1361,1.8639,41.41,1.0,bicubic
mvitv2_base.fb_in1k,224,88.6265,11.3735,97.8158,2.1842,51.47,0.9,bicubic
regnety_080.ra3_in1k,288,88.6265,11.3735,97.9717,2.0283,39.18,1.0,bicubic
mobilenetv4_hybrid_large.e600_r384_in1k,384,88.6094,11.3906,97.9333,2.0667,37.76,0.95,bicubic
swinv2_base_window16_256.ms_in1k,256,88.6094,11.3906,97.9012,2.0988,87.92,0.9,bicubic
repvgg_d2se.rvgg_in1k,320,88.6073,11.3927,98.0101,1.9899,133.33,1.0,bilinear
rdnet_base.nv_in1k,224,88.6052,11.3948,97.8884,2.1116,87.45,0.9,bicubic
maxvit_base_tf_224.in1k,224,88.5988,11.4012,97.8585,2.1415,119.47,0.95,bicubic
convnext_large.fb_in1k,224,88.5945,11.4055,97.8415,2.1585,197.77,0.875,bicubic
flexivit_base.600ep_in1k,240,88.5817,11.4183,97.9183,2.0817,86.59,0.95,bicubic
regnety_320.seer_ft_in1k,384,88.5795,11.4205,98.1105,1.8895,145.05,1.0,bicubic
resnetv2_152x4_bit.goog_in21k_ft_in1k,480,88.5667,11.4333,98.1916,1.8084,936.53,1.0,bilinear
efficientvit_b3.r288_in1k,288,88.5667,11.4333,97.7155,2.2845,48.65,1.0,bicubic
seresnextaa101d_32x8d.ah_in1k,288,88.5561,11.4439,97.9888,2.0112,93.59,1.0,bicubic
resnetaa101d.sw_in12k_ft_in1k,288,88.5539,11.4461,98.0742,1.9258,44.57,1.0,bicubic
xcit_small_24_p16_224.fb_dist_in1k,224,88.539,11.461,98.0016,1.9984,47.67,1.0,bicubic
maxvit_rmlp_small_rw_224.sw_in1k,224,88.5368,11.4632,97.7795,2.2205,64.9,0.9,bicubic
swinv2_base_window8_256.ms_in1k,256,88.5368,11.4632,97.897,2.103,87.92,0.9,bicubic
resnest269e.in1k,416,88.5326,11.4674,98.0208,1.9792,110.93,0.928,bicubic
coatnet_rmlp_2_rw_224.sw_in1k,224,88.5198,11.4802,97.581,2.419,73.88,0.95,bicubic
resnet200d.ra2_in1k,320,88.5155,11.4845,97.9653,2.0347,64.69,1.0,bicubic
regnetz_d8.ra3_in1k,256,88.5155,11.4845,97.9696,2.0304,23.37,0.94,bicubic
fastvit_sa24.apple_dist_in1k,256,88.5091,11.4909,97.9439,2.0561,21.55,0.9,bicubic
repvit_m2_3.dist_300e_in1k,224,88.5069,11.4931,97.9269,2.0731,23.69,0.95,bicubic
rexnetr_300.sw_in12k_ft_in1k,224,88.5048,11.4952,98.0763,1.9237,34.81,0.95,bicubic
edgenext_base.in21k_ft_in1k,256,88.5027,11.4973,98.0144,1.9856,18.51,0.95,bicubic
hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k,256,88.5005,11.4995,98.0507,1.9493,34.36,0.95,bicubic
convformer_s36.sail_in1k,224,88.4984,11.5016,97.771,2.229,40.01,1.0,bicubic
mobilenetv4_conv_large.e600_r384_in1k,448,88.4941,11.5059,97.9503,2.0497,32.59,1.0,bicubic
fasternet_l.in1k,224,88.492,11.508,97.9631,2.0369,93.47,1.0,bicubic
seresnext101_32x8d.ah_in1k,288,88.492,11.508,97.8756,2.1244,93.57,1.0,bicubic
efficientnetv2_rw_s.ra2_in1k,384,88.4899,11.5101,97.9738,2.0262,23.94,1.0,bicubic
mobilenetv4_hybrid_large.ix_e600_r384_in1k,384,88.4877,11.5123,97.7646,2.2354,37.76,0.95,bicubic
crossvit_18_dagger_408.in1k,408,88.4877,11.5123,97.8863,2.1137,44.61,1.0,bicubic
flexivit_base.300ep_in1k,240,88.4856,11.5144,97.8393,2.1607,86.59,0.95,bicubic
dm_nfnet_f2.dm_in1k,256,88.4856,11.5144,97.9589,2.0411,193.78,0.92,bicubic
mambaout_tiny.in1k,288,88.4856,11.5144,97.7838,2.2162,26.55,1.0,bicubic
repvit_m2_3.dist_450e_in1k,224,88.4856,11.5144,98.0528,1.9472,23.69,0.95,bicubic
gcvit_base.in1k,224,88.4835,11.5165,97.7753,2.2247,90.32,0.875,bicubic
efficientformerv2_l.snap_dist_in1k,224,88.4813,11.5187,97.9333,2.0667,26.32,0.95,bicubic
nextvit_base.bd_in1k,224,88.4771,11.5229,97.9183,2.0817,44.82,0.95,bicubic
vit_base_patch16_rope_mixed_224.naver_in1k,224,88.4749,11.5251,97.9311,2.0689,86.44,0.9,bicubic
maxvit_large_tf_224.in1k,224,88.4749,11.5251,97.8308,2.1692,211.79,0.95,bicubic
hgnet_tiny.ssld_in1k,288,88.4707,11.5293,98.0955,1.9045,14.74,1.0,bicubic
tf_efficientnet_b3.ns_jft_in1k,300,88.4685,11.5315,98.0272,1.9728,12.23,0.904,bicubic
regnetv_064.ra3_in1k,288,88.4664,11.5336,98.0614,1.9386,30.58,1.0,bicubic
maxvit_small_tf_224.in1k,224,88.4642,11.5358,97.8756,2.1244,68.93,0.95,bicubic
mambaout_small_rw.sw_e450_in1k,224,88.4621,11.5379,97.8564,2.1436,48.5,1.0,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,320,88.4557,11.5443,98.0699,1.9301,11.07,1.0,bicubic
regnety_320.swag_lc_in1k,224,88.4493,11.5507,98.1062,1.8938,145.05,0.965,bicubic
cait_s24_224.fb_dist_in1k,224,88.4472,11.5528,97.9503,2.0497,46.92,1.0,bicubic
resnetv2_101x3_bit.goog_in21k_ft_in1k,448,88.445,11.555,98.1553,1.8447,387.93,1.0,bilinear
resmlp_big_24_224.fb_distilled_in1k,224,88.4408,11.5592,97.9375,2.0625,129.14,0.875,bicubic
inception_next_base.sail_in1k,224,88.4386,11.5614,97.7795,2.2205,86.67,0.95,bicubic
resnest200e.in1k,320,88.4344,11.5656,98.04,1.96,70.2,0.909,bicubic
resnetrs350.tf_in1k,288,88.4344,11.5656,97.8884,2.1116,163.96,1.0,bicubic
vit_little_patch16_reg1_gap_256.sbb_in12k_ft_in1k,256,88.4344,11.5656,98.1275,1.8725,22.52,0.95,bicubic
vit_base_patch16_rope_mixed_ape_224.naver_in1k,224,88.4301,11.5699,97.8756,2.1244,86.59,0.9,bicubic
swin_base_patch4_window12_384.ms_in1k,384,88.428,11.572,97.8137,2.1863,87.9,1.0,bicubic
seresnext101d_32x8d.ah_in1k,288,88.4258,11.5742,97.9439,2.0561,93.59,1.0,bicubic
vit_large_r50_s32_224.augreg_in21k_ft_in1k,224,88.4237,11.5763,98.072,1.928,328.99,0.9,bicubic
regnetz_c16_evos.ch_in1k,320,88.413,11.587,98.04,1.96,13.49,0.95,bicubic
tf_efficientnetv2_s.in1k,384,88.413,11.587,97.9269,2.0731,21.46,1.0,bicubic
convnext_small.fb_in1k,288,88.413,11.587,98.0101,1.9899,50.22,1.0,bicubic
nextvit_large.bd_in1k,224,88.4045,11.5955,97.9653,2.0347,57.87,0.95,bicubic
tf_efficientnet_b5.aa_in1k,456,88.4023,11.5977,97.9333,2.0667,30.39,0.934,bicubic
resnetv2_50x3_bit.goog_in21k_ft_in1k,448,88.4002,11.5998,98.1852,1.8148,217.32,1.0,bilinear
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,448,88.3981,11.6019,98.0656,1.9344,11.07,1.0,bicubic
vit_base_patch16_384.orig_in21k_ft_in1k,384,88.3981,11.6019,98.1468,1.8532,86.86,1.0,bicubic
tresnet_v2_l.miil_in21k_ft_in1k,224,88.3874,11.6126,97.9076,2.0924,46.17,0.875,bilinear
edgenext_base.usi_in1k,256,88.3853,11.6147,98.0635,1.9365,18.51,0.95,bicubic
efficientnet_b4.ra2_in1k,384,88.381,11.619,97.9439,2.0561,19.34,1.0,bicubic
convnext_base.fb_in1k,224,88.3767,11.6233,97.7774,2.2226,88.59,0.875,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,224,88.3682,11.6318,98.0827,1.9173,19.8,0.965,bicubic
swinv2_small_window16_256.ms_in1k,256,88.3682,11.6318,97.8479,2.1521,49.73,0.9,bicubic
vit_base_patch16_rope_224.naver_in1k,224,88.366,11.634,97.7859,2.2141,86.43,0.9,bicubic
seresnet152d.ra2_in1k,256,88.3639,11.6361,98.0614,1.9386,66.84,0.95,bicubic
resnet152d.ra2_in1k,320,88.3596,11.6404,97.9461,2.0539,60.21,1.0,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k,224,88.3575,11.6425,97.9482,2.0518,28.64,0.875,bicubic
fastvit_ma36.apple_in1k,256,88.3554,11.6446,97.9269,2.0731,44.07,0.95,bicubic
tf_efficientnet_b4.ap_in1k,380,88.3532,11.6468,97.897,2.103,19.34,0.922,bicubic
resnetrs420.tf_in1k,320,88.349,11.651,97.8585,2.1415,191.89,1.0,bicubic
maxvit_rmlp_tiny_rw_256.sw_in1k,256,88.3468,11.6532,97.8244,2.1756,29.15,0.95,bicubic
crossvit_15_dagger_408.in1k,408,88.3425,11.6575,97.8692,2.1308,28.5,1.0,bicubic
deit3_small_patch16_224.fb_in22k_ft_in1k,224,88.3425,11.6575,98.1404,1.8596,22.06,1.0,bicubic
vit_mediumd_patch16_rope_reg1_gap_256.sbb_in1k,256,88.3383,11.6617,97.7731,2.2269,63.95,0.95,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k_384,384,88.3212,11.6788,97.9397,2.0603,15.62,1.0,bicubic
efficientvit_b3.r256_in1k,256,88.3212,11.6788,97.5703,2.4297,48.65,1.0,bicubic
regnety_064.ra3_in1k,288,88.3169,11.6831,97.8649,2.1351,30.58,1.0,bicubic
deit3_small_patch16_384.fb_in1k,384,88.3084,11.6916,97.8842,2.1158,22.21,1.0,bicubic
resnetrs200.tf_in1k,256,88.3041,11.6959,97.929,2.071,93.21,1.0,bicubic
tf_efficientnet_b5.ra_in1k,456,88.3041,11.6959,97.914,2.086,30.39,0.934,bicubic
cs3se_edgenet_x.c2ns_in1k,320,88.302,11.698,97.929,2.071,50.72,1.0,bicubic
vit_base_patch16_rope_ape_224.naver_in1k,224,88.2998,11.7002,97.8201,2.1799,86.59,0.9,bicubic
pvt_v2_b4.in1k,224,88.2913,11.7087,97.8137,2.1863,62.56,0.9,bicubic
